time, Quad.Est.E.Pos, Quad.Est.S.Z
13.926998,1.247878,5.155432
13.932000,1.248594,5.157158
13.937002,1.249656,5.159747
13.942004,1.250084,5.161473
13.947006,1.251128,5.164063
13.952008,1.252925,5.165790
13.957010,1.254032,5.168379
13.962012,1.255101,5.170106
13.967014,1.256225,5.172696
13.972016,1.256462,5.174423
13.977018,1.257555,5.177014
13.982020,1.257812,5.178741
13.987022,1.258875,5.181333
13.992024,1.258977,5.183061
13.997026,1.260005,5.185653
14.002028,1.260087,5.187381
14.007030,1.261081,5.189973
14.012033,1.261679,5.191701
14.017035,1.262670,5.194294
14.022037,1.262185,5.196023
14.027039,1.263114,5.198617
14.032041,1.264121,5.200346
14.037043,1.265069,5.202940
14.042045,1.265062,5.204669
14.047047,1.265974,5.207263
14.052049,1.266970,5.208993
14.057051,1.267900,5.211588
14.062053,1.267972,5.213318
14.067055,1.268870,5.215914
14.072057,1.269976,5.217644
14.077059,1.270898,5.220240
14.082061,1.271673,5.221971
14.087063,1.272599,5.224566
14.092065,1.272028,5.226298
14.097067,1.272885,5.228895
14.102069,1.274285,5.230626
14.107071,1.275184,5.233223
14.112073,1.276166,5.234955
14.117075,1.277081,5.237554
14.122077,1.277105,5.239286
14.127079,1.277983,5.241884
14.132081,1.278549,5.243617
14.137083,1.279421,5.246215
14.142085,1.279932,5.247948
14.147087,1.280796,5.250547
14.152089,1.281585,5.252280
14.157091,1.282457,5.254880
14.162093,1.283434,5.256614
14.167095,1.284324,5.259214
14.172097,1.285697,5.260948
14.177099,1.286626,5.263549
14.182101,1.287383,5.265283
14.187103,1.288316,5.267885
14.192105,1.290088,5.269619
14.197107,1.291082,5.272222
14.202109,1.290787,5.273956
14.207111,1.291724,5.276558
14.212113,1.292513,5.278293
14.217115,1.293455,5.280896
14.222117,1.293073,5.282631
14.227119,1.293957,5.285234
14.232121,1.293658,5.286970
14.237123,1.294493,5.289574
14.242126,1.295879,5.291310
14.247128,1.296755,5.293915
14.252130,1.298661,5.295651
14.257132,1.299604,5.298256
14.262134,1.300940,5.299993
14.267136,1.301917,5.302599
14.272138,1.301211,5.304336
14.277140,1.302120,5.306942
14.282142,1.302870,5.308679
14.287144,1.303785,5.311285
14.292146,1.303993,5.313023
14.297148,1.304888,5.315630
14.302150,1.306714,5.317368
14.307152,1.307667,5.319975
14.312154,1.308724,5.321713
14.317156,1.309697,5.324321
14.322158,1.310792,5.326060
14.327160,1.311785,5.328669
14.332162,1.312007,5.330408
14.337164,1.312980,5.333017
14.342166,1.314163,5.334756
14.347168,1.315159,5.337366
14.352170,1.317601,5.339106
14.357172,1.318674,5.341716
14.362174,1.317645,5.343456
14.367176,1.318645,5.346066
14.372178,1.321127,5.347806
14.377180,1.322203,5.350417
14.382182,1.322647,5.352158
14.387184,1.323712,5.354769
14.392186,1.324016,5.356510
14.397188,1.325066,5.359122
14.402190,1.323407,5.360863
14.407192,1.324365,5.363475
14.412194,1.325611,5.365217
14.417196,1.326593,5.367830
14.422198,1.327868,5.369572
14.427200,1.328874,5.372185
14.432202,1.327508,5.373928
14.437204,1.328438,5.376542
14.442206,1.328646,5.378284
14.447208,1.329561,5.380899
14.452210,1.330779,5.382642
14.457212,1.331717,5.385257
14.462214,1.333092,5.387001
14.467216,1.334057,5.389616
14.472219,1.335190,5.391360
14.477221,1.336173,5.393976
14.482223,1.337569,5.395720
14.487225,1.338578,5.398336
14.492227,1.339254,5.400080
14.497229,1.340264,5.402697
14.502231,1.341879,5.404441
14.507233,1.342921,5.407059
14.512235,1.344575,5.408803
14.517237,1.345649,5.411421
14.522239,1.346449,5.413167
14.527241,1.347526,5.415785
14.532243,1.347961,5.417531
14.537245,1.349030,5.420149
14.542247,1.350502,5.421896
14.547249,1.351594,5.424515
14.552251,1.351206,5.426261
14.557253,1.352264,5.428881
14.562255,1.352594,5.430628
14.567257,1.353640,5.433248
14.572259,1.355162,5.434995
14.577261,1.356233,5.437616
14.582263,1.356590,5.439363
14.587265,1.357650,5.441985
14.592267,1.359034,5.443733
14.597269,1.360115,5.446354
14.602271,1.360659,5.448102
14.607273,1.361735,5.450725
14.612275,1.363519,5.452474
14.617277,1.364626,5.455096
14.622279,1.365209,5.456845
14.627281,1.366311,5.459469
14.632283,1.367162,5.461218
14.637285,1.368267,5.463842
14.642287,1.369077,5.465591
14.647289,1.370185,5.468216
14.652291,1.371002,5.469965
14.657293,1.372111,5.472590
14.662295,1.372613,5.474339
14.667297,1.373716,5.476965
14.672299,1.374382,5.478715
14.677301,1.375483,5.481340
14.682303,1.375743,5.483091
14.687305,1.376831,5.485717
14.692307,1.377464,5.487468
14.697309,1.378549,5.490095
14.702312,1.379091,5.491846
14.707314,1.380171,5.494473
14.712316,1.380726,5.496224
14.717318,1.381802,5.498852
14.722320,1.382885,5.500604
14.727322,1.383970,5.503232
14.732324,1.384420,5.504984
14.737326,1.385497,5.507613
14.742328,1.386160,5.509366
14.747330,1.387236,5.511994
14.752332,1.387962,5.513748
14.757334,1.389037,5.516377
14.762336,1.389603,5.518130
14.767338,1.390674,5.520761
14.772340,1.391506,5.522514
14.777342,1.392580,5.525145
14.782344,1.393163,5.526898
14.787346,1.394233,5.529530
14.792348,1.394834,5.531284
14.797350,1.395899,5.533916
14.802352,1.395980,5.535670
14.807354,1.397026,5.538302
14.812356,1.397440,5.540057
14.817358,1.398477,5.542690
14.822360,1.399461,5.544445
14.827362,1.400507,5.547078
14.832364,1.401081,5.548834
14.837366,1.402122,5.551467
14.842368,1.402733,5.553223
14.847370,1.403771,5.555858
14.852372,1.404637,5.557614
14.857374,1.405679,5.560248
14.862376,1.406826,5.562005
14.867378,1.407884,5.564640
14.872380,1.408361,5.566397
14.877382,1.409410,5.569032
14.882384,1.409885,5.570790
14.887386,1.410925,5.573426
14.892388,1.411513,5.575183
14.897390,1.412547,5.577820
14.902392,1.413437,5.579578
14.907394,1.414479,5.582215
14.912396,1.415109,5.583973
14.917398,1.416148,5.586610
14.922400,1.416923,5.588369
14.927402,1.417964,5.591007
14.932405,1.418761,5.592766
14.937407,1.419805,5.595404
14.942409,1.420449,5.597164
14.947411,1.421490,5.599802
14.952413,1.422171,5.601562
14.957415,1.423211,5.604201
14.962417,1.424189,5.605961
14.967419,1.425241,5.608601
14.972421,1.426066,5.610361
14.977423,1.427122,5.613002
14.982425,1.427913,5.614762
14.987427,1.428972,5.617403
14.992429,1.429662,5.619164
14.997431,1.430719,5.621805
15.002433,1.431510,5.623566
15.007435,1.432571,5.626208
15.012437,1.433499,5.627970
15.017439,1.434569,5.630612
15.022441,1.435521,5.632374
15.027443,1.436603,5.635016
15.032445,1.437463,5.636778
15.037447,1.438553,5.639422
15.042449,1.439091,5.641184
15.047451,1.440176,5.643828
15.052453,1.440947,5.645591
15.057455,1.442037,5.648235
15.062457,1.442468,5.649999
15.067459,1.443548,5.652644
15.072461,1.444016,5.654408
15.077463,1.445089,5.657053
15.082465,1.446018,5.658817
15.087467,1.447104,5.661462
15.092469,1.447597,5.663226
15.097471,1.448677,5.665872
15.102473,1.449098,5.667636
15.107475,1.450169,5.670283
15.112477,1.450873,5.672048
15.117479,1.451948,5.674695
15.122481,1.452918,5.676459
15.127483,1.454008,5.679107
15.132485,1.455068,5.680872
15.137487,1.456176,5.683520
15.142489,1.456708,5.685286
15.147491,1.457811,5.687934
15.152493,1.458370,5.689700
15.157495,1.459470,5.692348
15.162498,1.460416,5.694114
15.167500,1.461527,5.696764
15.172502,1.462121,5.698530
15.177504,1.463228,5.701180
15.182506,1.463960,5.702947
15.187508,1.465070,5.705597
15.192510,1.465810,5.707364
15.197512,1.466922,5.710015
15.202514,1.467277,5.711782
15.207516,1.468377,5.714433
15.212518,1.469139,5.716201
15.217520,1.470243,5.718853
15.222522,1.470771,5.720621
15.227524,1.471869,5.723273
15.232526,1.472573,5.725042
15.237528,1.473672,5.727695
15.242530,1.474275,5.729464
15.247532,1.475372,5.732117
15.252534,1.476142,5.733886
15.257536,1.477241,5.736540
15.262538,1.477985,5.738309
15.267540,1.479086,5.740964
15.272542,1.479860,5.742733
15.277544,1.480963,5.745389
15.282546,1.481652,5.747159
15.287548,1.482754,5.749814
15.292550,1.483509,5.751584
15.297552,1.484611,5.754240
15.302554,1.485263,5.756010
15.307556,1.486362,5.758667
15.312558,1.487021,5.760437
15.317560,1.488119,5.763094
15.322562,1.488718,5.764865
15.327564,1.489814,5.767522
15.332566,1.490552,5.769294
15.337568,1.491650,5.771952
15.342570,1.492375,5.773724
15.347572,1.493472,5.776382
15.352574,1.494148,5.778154
15.357576,1.495245,5.780813
15.362578,1.495943,5.782586
15.367580,1.497040,5.785245
15.372582,1.497932,5.787018
15.377584,1.499030,5.789678
15.382586,1.499820,5.791451
15.387589,1.500918,5.794111
15.392591,1.501706,5.795885
15.397593,1.502803,5.798545
15.402595,1.503572,5.800319
15.407597,1.504667,5.802980
15.412599,1.505382,5.804754
15.417601,1.506475,5.807416
15.422603,1.507297,5.809191
15.427605,1.508388,5.811853
15.432607,1.509099,5.813628
15.437609,1.510186,5.816291
15.442611,1.510902,5.818066
15.447613,1.511986,5.820729
15.452615,1.512710,5.822505
15.457617,1.513791,5.825169
15.462619,1.514471,5.826944
15.467621,1.515548,5.829608
15.472623,1.516306,5.831385
15.477625,1.517381,5.834049
15.482627,1.518041,5.835825
15.487629,1.519111,5.838490
15.492631,1.519773,5.840267
15.497633,1.520842,5.842933
15.502635,1.521516,5.844710
15.507637,1.522583,5.847376
15.512639,1.523298,5.849154
15.517641,1.524363,5.851820
15.522643,1.525129,5.853599
15.527645,1.526193,5.856266
15.532647,1.526926,5.858044
15.537649,1.527988,5.860711
15.542651,1.528712,5.862490
15.547653,1.529771,5.865158
15.552655,1.530465,5.866936
15.557657,1.531522,5.869605
15.562659,1.532207,5.871384
15.567661,1.533262,5.874053
15.572663,1.533949,5.875833
15.577665,1.535004,5.878502
15.582667,1.535683,5.880282
15.587669,1.536738,5.882952
15.592671,1.537429,5.884732
15.597673,1.538484,5.887403
15.602675,1.539186,5.889183
15.607677,1.540242,5.891854
15.612679,1.540943,5.893634
15.617682,1.541999,5.896306
15.622684,1.542702,5.898087
15.627686,1.543760,5.900758
15.632688,1.544461,5.902540
15.637690,1.545516,5.905212
15.642692,1.546216,5.906995
15.647694,1.547268,5.909667
15.652696,1.547968,5.911449
15.657698,1.549019,5.914123
15.662700,1.549725,5.915905
15.667702,1.550777,5.918579
15.672704,1.551477,5.920362
15.677706,1.552528,5.923036
15.682708,1.553177,5.924819
15.687710,1.554218,5.927494
15.692712,1.554934,5.929277
15.697714,1.555979,5.931952
15.702716,1.556697,5.933736
15.707718,1.557744,5.936412
15.712720,1.558395,5.938196
15.717722,1.559434,5.940873
15.722724,1.560132,5.942657
15.727726,1.561172,5.945333
15.732728,1.561852,5.947118
15.737730,1.562889,5.949795
15.742732,1.563513,5.951580
15.747734,1.564541,5.954258
15.752736,1.565116,5.956043
15.757738,1.566130,5.958722
15.762740,1.566701,5.960507
15.767742,1.567700,5.963186
15.772744,1.568560,5.964972
15.777746,1.569580,5.967651
15.782748,1.570369,5.969438
15.787750,1.571400,5.972117
15.792752,1.571872,5.973904
15.797754,1.572879,5.976583
15.802756,1.573535,5.978371
15.807758,1.574538,5.981051
15.812760,1.575455,5.982839
15.817762,1.576482,5.985520
15.822764,1.577265,5.987308
15.827766,1.578302,5.989989
15.832768,1.578932,5.991777
15.837770,1.579961,5.994459
15.842772,1.580607,5.996247
15.847775,1.581631,5.998930
15.852777,1.582296,6.000719
15.857779,1.583319,6.003402
15.862781,1.584031,6.005190
15.867783,1.585055,6.007874
15.872785,1.585612,6.009664
15.877787,1.586625,6.012347
15.882789,1.587342,6.014137
15.887791,1.588357,6.016821
15.892793,1.588624,6.018611
15.897795,1.589602,6.021296
15.902797,1.590078,6.023087
15.907799,1.591041,6.025772
15.912801,1.592010,6.027563
15.917803,1.592999,6.030249
15.922805,1.593435,6.032039
15.927807,1.594404,6.034726
15.932809,1.595864,6.036517
15.937811,1.596900,6.039204
15.942813,1.597742,6.040996
15.947815,1.598789,6.043683
15.952817,1.599947,6.045475
15.957819,1.601031,6.048163
15.962821,1.601456,6.049955
15.967823,1.602515,6.052643
15.972825,1.603275,6.054435
15.977827,1.604339,6.057124
15.982829,1.604772,6.058917
15.987831,1.605815,6.061606
15.992833,1.605817,6.063399
15.997835,1.606806,6.066089
16.002834,1.607205,6.067883
16.007832,1.608173,6.070573
16.012829,1.608548,6.072367
16.017826,1.609496,6.075058
16.022823,1.609684,6.076851
16.027821,1.610598,6.079543
16.032818,1.611371,6.081337
16.037815,1.612295,6.084029
16.042812,1.612245,6.085824
16.047810,1.613120,6.088516
16.052807,1.613998,6.090311
16.057804,1.614891,6.093004
16.062801,1.614771,6.094800
16.067799,1.615608,6.097493
16.072796,1.616148,6.099288
16.077793,1.616979,6.101982
16.082790,1.617363,6.103778
16.087788,1.618175,6.106472
16.092785,1.618971,6.108268
16.097782,1.619797,6.110963
16.102779,1.620595,6.112760
16.107777,1.621433,6.115455
16.112774,1.621971,6.117252
16.117771,1.622800,6.119947
16.122768,1.622719,6.121745
16.127766,1.623492,6.124441
16.132763,1.624731,6.126238
16.137760,1.625550,6.128934
16.142757,1.626798,6.130733
16.147755,1.627661,6.133430
16.152752,1.628919,6.135228
16.157749,1.629827,6.137926
16.162746,1.631919,6.139724
16.167744,1.632933,6.142422
16.172741,1.633224,6.144221
16.177738,1.634207,6.146920
16.182735,1.635107,6.148719
16.187733,1.636105,6.151418
16.192730,1.636573,6.153218
16.197727,1.637554,6.155917
16.202724,1.638374,6.157717
16.207722,1.639364,6.160417
16.212719,1.638168,6.162217
16.217716,1.639026,6.164917
16.222713,1.640409,6.166718
16.227711,1.641315,6.169419
16.232708,1.640197,6.171220
16.237705,1.640981,6.173921
16.242702,1.641549,6.175722
16.247700,1.642325,6.178424
16.252697,1.642952,6.180225
16.257694,1.643725,6.182928
16.262691,1.643675,6.184730
16.267689,1.644401,6.187432
16.272686,1.644762,6.189234
16.277683,1.645468,6.191937
16.282681,1.643793,6.193740
16.287678,1.644354,6.196444
16.292675,1.646972,6.198247
16.297672,1.647650,6.200951
16.302670,1.646747,6.202754
16.307667,1.647331,6.205459
16.312664,1.648465,6.207263
16.317661,1.649076,6.209968
16.322659,1.646983,6.211772
16.327656,1.647435,6.214478
16.332653,1.649239,6.216281
16.337650,1.649757,6.218987
16.342648,1.649258,6.220792
16.347645,1.649711,6.223498
16.352642,1.649294,6.225303
16.357639,1.649689,6.228011
16.362637,1.649784,6.229815
16.367634,1.650149,6.232523
16.372631,1.650229,6.234328
16.377628,1.650565,6.237036
16.382626,1.649020,6.238842
16.387623,1.649239,6.241551
16.392620,1.650484,6.243357
16.397617,1.650739,6.246066
16.402615,1.654236,6.247872
16.407612,1.654652,6.250582
16.412609,1.655741,6.252388
16.417606,1.656188,6.255099
16.422604,1.659017,6.256906
16.427601,1.659589,6.259616
16.432598,1.663797,6.261423
16.437595,1.664568,6.264134
16.442593,1.663493,6.265942
16.447590,1.664182,6.268653
16.452587,1.665625,6.270461
16.457584,1.666366,6.273173
16.462582,1.667357,6.274981
16.467579,1.668126,6.277694
16.472576,1.667749,6.279502
16.477573,1.668473,6.282216
16.482571,1.670369,6.284024
16.487568,1.671167,6.286738
16.492565,1.672988,6.288547
16.497562,1.673857,6.291261
16.502560,1.675111,6.293070
16.507557,1.676020,6.295785
16.512554,1.678803,6.297595
16.517551,1.679831,6.300309
16.522549,1.681968,6.302119
16.527546,1.683082,6.304834
16.532543,1.683671,6.306645
16.537540,1.684788,6.309361
16.542538,1.684366,6.311172
16.547535,1.685434,6.313888
16.552532,1.686687,6.315699
16.557529,1.687793,6.318416
16.562527,1.688622,6.320227
16.567524,1.689742,6.322944
16.572521,1.690817,6.324756
16.577518,1.691965,6.327474
16.582516,1.690682,6.329286
16.587513,1.691735,6.332004
16.592510,1.693489,6.333817
16.597507,1.694603,6.336535
16.602505,1.693811,6.338348
16.607502,1.694856,6.341067
16.612499,1.695767,6.342880
16.617496,1.696829,6.345600
16.622494,1.694983,6.347413
16.627491,1.695922,6.350133
16.632488,1.698644,6.351946
16.637486,1.699692,6.354667
16.642483,1.700975,6.356481
16.647480,1.702058,6.359202
16.652477,1.703688,6.361017
16.657475,1.704824,6.363738
16.662472,1.705336,6.365552
16.667469,1.706467,6.368275
16.672466,1.706367,6.370090
16.677464,1.707463,6.372812
16.682461,1.705874,6.374628
16.687458,1.706859,6.377350
16.692455,1.709320,6.379166
16.697453,1.710399,6.381889
16.702450,1.713794,6.383705
16.707447,1.715012,6.386429
16.712444,1.717415,6.388245
16.717442,1.718720,6.390970
16.722439,1.718329,6.392787
16.727436,1.719581,6.395511
16.732433,1.720938,6.397328
16.737431,1.722225,6.400054
16.742428,1.726055,6.401870
16.747425,1.727498,6.404596
16.752422,1.725756,6.406414
16.757420,1.727076,6.409140
16.762417,1.727123,6.410958
16.767414,1.728410,6.413685
16.772411,1.727433,6.415503
16.777409,1.728637,6.418230
16.782406,1.729395,6.420048
16.787403,1.730602,6.422776
16.792400,1.730929,6.424595
16.797398,1.732118,6.427324
16.802395,1.735172,6.429142
16.807392,1.736477,6.431871
16.812389,1.738543,6.433691
16.817387,1.739914,6.436419
16.822384,1.741768,6.438240
16.827381,1.743194,6.440969
16.832378,1.742606,6.442789
16.837376,1.743964,6.445519
16.842373,1.743852,6.447340
16.847370,1.745168,6.450070
16.852367,1.747209,6.451891
16.857365,1.748588,6.454622
16.862362,1.750169,6.456443
16.867359,1.751588,6.459175
16.872356,1.749043,6.460996
16.877354,1.750298,6.463728
16.882351,1.750509,6.465549
16.887348,1.751739,6.468282
16.892345,1.752074,6.470104
16.897343,1.753284,6.472837
16.902340,1.754139,6.474659
16.907337,1.755355,6.477393
16.912334,1.754749,6.479216
16.917332,1.755900,6.481950
16.922329,1.754044,6.483773
16.927326,1.755070,6.486507
16.932323,1.753937,6.488330
16.937321,1.754875,6.491065
16.942318,1.758245,6.492888
16.947315,1.759316,6.495624
16.952312,1.759889,6.497447
16.957310,1.760955,6.500184
16.962307,1.761708,6.502007
16.967304,1.762775,6.504744
16.972301,1.760910,6.506568
16.977299,1.761854,6.509305
16.982296,1.762038,6.511130
16.987293,1.762960,6.513867
16.992290,1.763276,6.515692
16.997288,1.764183,6.518430
17.002285,1.765759,6.520255
17.007282,1.766711,6.522994
17.012280,1.768953,6.524819
17.017277,1.769983,6.527558
17.022274,1.770414,6.529384
17.027271,1.771431,6.532124
17.032269,1.770007,6.533949
17.037266,1.770925,6.536689
17.042263,1.772053,6.538516
17.047260,1.772996,6.541256
17.052258,1.776343,6.543083
17.057255,1.777415,6.545824
17.062252,1.778962,6.547651
17.067249,1.780075,6.550392
17.072247,1.782837,6.552220
17.077244,1.784047,6.554961
17.082241,1.784177,6.556789
17.087238,1.785357,6.559531
17.092236,1.786262,6.561359
17.097233,1.787450,6.564102
17.102230,1.787916,6.565930
17.107227,1.789090,6.568673
17.112225,1.789229,6.570502
17.117222,1.790376,6.573246
17.122219,1.788311,6.575075
17.127216,1.789335,6.577819
17.132214,1.790449,6.579648
17.137211,1.791493,6.582393
17.142208,1.790599,6.584223
17.147205,1.791578,6.586968
17.152203,1.792473,6.588798
17.157200,1.793465,6.591544
17.162197,1.792662,6.593374
17.167194,1.793599,6.596120
17.172192,1.795146,6.597951
17.177189,1.796122,6.600697
17.182186,1.796429,6.602528
17.187183,1.797395,6.605275
17.192181,1.795751,6.607106
17.197178,1.796641,6.609854
17.202175,1.796280,6.611686
17.207172,1.797145,6.614433
17.212170,1.800071,6.616265
17.217167,1.801019,6.619013
17.222164,1.803561,6.620846
17.227161,1.804571,6.623595
17.232159,1.805672,6.625428
17.237156,1.806696,6.628177
17.242153,1.808125,6.630010
17.247150,1.809171,6.632759
17.252148,1.808411,6.634593
17.257145,1.809421,6.637343
17.262142,1.806875,6.639177
17.267139,1.807815,6.641927
17.272137,1.810263,6.643761
17.277134,1.811251,6.646512
17.282131,1.814179,6.648346
17.287128,1.815215,6.651098
17.292126,1.816046,6.652932
17.297123,1.817084,6.655684
17.302120,1.816941,6.657519
17.307117,1.817965,6.660272
17.312115,1.820483,6.662107
17.317112,1.821535,6.664860
17.322109,1.823392,6.666696
17.327106,1.824455,6.669449
17.332104,1.826129,6.671285
17.337101,1.827194,6.674039
17.342098,1.826885,6.675875
17.347095,1.827932,6.678629
17.352093,1.828405,6.680466
17.357090,1.829442,6.683221
17.362087,1.829317,6.685058
17.367085,1.830345,6.687813
17.372082,1.830616,6.689650
17.377079,1.831640,6.692406
17.382076,1.832407,6.694243
17.387074,1.833429,6.697000
17.392071,1.834204,6.698837
17.397068,1.835226,6.701594
17.402065,1.835290,6.703432
17.407063,1.836311,6.706190
17.412060,1.836140,6.708028
17.417057,1.837165,6.710786
17.422054,1.837518,6.712625
17.427052,1.838550,6.715383
17.432049,1.838641,6.717222
17.437046,1.839682,6.719980
17.442043,1.840531,6.721819
17.447041,1.841583,6.724579
17.452038,1.842324,6.726418
17.457035,1.843385,6.729178
17.462032,1.844090,6.731018
17.467030,1.845161,6.733778
17.472027,1.845890,6.735618
17.477024,1.846971,6.738379
17.482021,1.847669,6.740219
17.487019,1.848759,6.742980
17.492016,1.849392,6.744821
17.497013,1.850492,6.747583
17.502010,1.851194,6.749424
17.507008,1.852303,6.752186
17.512005,1.852903,6.754027
17.517002,1.854021,6.756790
17.521999,1.855188,6.758632
17.526997,1.856322,6.761395
17.531994,1.856876,6.763237
17.536991,1.858013,6.766000
17.541988,1.859054,6.767842
17.546986,1.860207,6.770606
17.551983,1.861158,6.772449
17.556980,1.862321,6.775213
17.561977,1.862944,6.777056
17.566975,1.864105,6.779821
17.571972,1.864575,6.781664
17.576969,1.865727,6.784430
17.581966,1.866732,6.786273
17.586964,1.867904,6.789040
17.591961,1.868608,6.790884
17.596958,1.869781,6.793650
17.601955,1.870680,6.795494
17.606953,1.871867,6.798261
17.611950,1.872714,6.800105
17.616947,1.873910,6.802873
17.621944,1.875050,6.804718
17.626942,1.876275,6.807486
17.631939,1.876922,6.809330
17.636936,1.878136,6.812099
17.641933,1.878908,6.813944
17.646931,1.880122,6.816713
17.651928,1.880728,6.818559
17.656925,1.881928,6.821328
17.661922,1.882682,6.823174
17.666920,1.883883,6.825943
17.671917,1.884643,6.827790
17.676914,1.885845,6.830560
17.681911,1.886632,6.832407
17.686909,1.887839,6.835177
17.691906,1.888851,6.837025
17.696903,1.890079,6.839796
17.701900,1.890850,6.841643
17.706898,1.892078,6.844415
17.711895,1.893277,6.846262
17.716892,1.894540,6.849034
17.721889,1.895334,6.850883
17.726887,1.896596,6.853655
17.731884,1.897406,6.855503
17.736881,1.898667,6.858276
17.741879,1.899276,6.860125
17.746876,1.900522,6.862898
17.751873,1.901190,6.864747
17.756870,1.902426,6.867521
17.761868,1.903062,6.869370
17.766865,1.904287,6.872145
17.771862,1.904809,6.873994
17.776859,1.906016,6.876769
17.781857,1.906974,6.878619
17.786854,1.908198,6.881394
17.791851,1.909053,6.883245
17.796848,1.910284,6.886020
17.801846,1.911562,6.887870
17.806843,1.912832,6.890647
17.811840,1.913217,6.892498
17.816837,1.914457,6.895274
17.821835,1.916591,6.897126
17.826832,1.917928,6.899903
17.831829,1.919026,6.901754
17.836826,1.920378,6.904532
17.841824,1.920031,6.906384
17.846821,1.921299,6.909162
17.851818,1.922371,6.911014
17.856815,1.923658,6.913793
17.861813,1.923824,6.915645
17.866810,1.925069,6.918424
17.871807,1.925720,6.920277
17.876804,1.926957,6.923056
17.881802,1.928130,6.924909
17.886799,1.929395,6.927689
17.891796,1.930974,6.929543
17.896793,1.932290,6.932323
17.901791,1.933316,6.934176
17.906788,1.934644,6.936957
17.911785,1.934733,6.938811
17.916782,1.936014,6.941593
17.921780,1.936917,6.943447
17.926777,1.938205,6.946229
17.931774,1.938477,6.948083
17.936771,1.939732,6.950865
17.941769,1.940268,6.952720
17.946766,1.941509,6.955503
17.951763,1.942381,6.957358
17.956760,1.943630,6.960142
17.961758,1.945204,6.961998
17.966755,1.946501,6.964781
17.971752,1.947405,6.966637
17.976749,1.948708,6.969421
17.981747,1.950268,6.971277
17.986744,1.951614,6.974062
17.991741,1.952089,6.975919
17.996738,1.953413,6.978703
18.001736,1.953924,6.980560
18.006733,1.955232,6.983346
18.011730,1.955705,6.985203
18.016727,1.956994,6.987988
18.021725,1.957586,6.989846
18.026722,1.958865,6.992633
18.031719,1.959433,6.994490
18.036716,1.960702,6.997277
18.041714,1.962933,6.999135
18.046711,1.964284,7.001923
18.051708,1.965286,7.003781
18.056705,1.966650,7.006569
18.061703,1.968744,7.008428
18.066700,1.970178,7.011216
18.071697,1.971750,7.013075
18.076694,1.973224,7.015864
18.081692,1.976065,7.017723
18.086689,1.977648,7.020513
18.091686,1.980261,7.022372
18.096684,1.981936,7.025162
18.101681,1.982919,7.027022
18.106678,1.984591,7.029812
18.111675,1.986177,7.031672
18.116673,1.987881,7.034463
18.121670,1.988599,7.036324
18.126667,1.990284,7.039115
18.131664,1.991918,7.040976
18.136662,1.993638,7.043768
18.141659,1.993807,7.045629
18.146656,1.995476,7.048421
18.151653,1.998174,7.050282
18.156651,1.999943,7.053075
18.161648,2.000129,7.054937
18.166645,2.001844,7.057730
18.171642,2.002880,7.059592
18.176640,2.004593,7.062385
18.181637,2.005294,7.064248
18.186634,2.006987,7.067041
18.191631,2.007413,7.068904
18.196629,2.009069,7.071698
18.201626,2.011679,7.073561
18.206623,2.013429,7.076356
18.211620,2.013816,7.078219
18.216618,2.015526,7.081015
18.221615,2.015767,7.082878
18.226612,2.017430,7.085674
18.231609,2.017788,7.087538
18.236607,2.019413,7.090334
18.241604,2.020034,7.092198
18.246601,2.021637,7.094995
18.251598,2.022760,7.096859
18.256596,2.024368,7.099657
18.261593,2.025176,7.101521
18.266590,2.026772,7.104319
18.271587,2.029023,7.106184
18.276585,2.030683,7.108983
18.281582,2.030756,7.110848
18.286579,2.032366,7.113647
18.291576,2.032181,7.115512
18.296574,2.033728,7.118311
18.301571,2.033276,7.120178
18.306568,2.034751,7.122977
18.311565,2.035739,7.124844
18.316563,2.037213,7.127643
18.321560,2.037964,7.129510
18.326557,2.039428,7.132310
18.331554,2.040660,7.134178
18.336552,2.042135,7.136978
18.341549,2.042546,7.138846
18.346546,2.043994,7.141647
18.351543,2.045183,7.143515
18.356541,2.046641,7.146317
18.361538,2.047586,7.148184
18.366535,2.049042,7.150987
18.371532,2.049513,7.152855
18.376530,2.050946,7.155658
18.381527,2.052314,7.157526
18.386524,2.053764,7.160330
18.391521,2.055334,7.162199
18.396519,2.056810,7.165003
18.401516,2.056769,7.166872
18.406513,2.058200,7.169676
18.411510,2.060833,7.171546
18.416508,2.062333,7.174351
18.421505,2.064607,7.176220
18.426502,2.066159,7.179026
18.431499,2.066922,7.180896
18.436497,2.068463,7.183702
18.441494,2.067389,7.185572
18.446491,2.068845,7.188378
18.451488,2.070759,7.190249
18.456486,2.072253,7.193056
18.461483,2.071311,7.194927
18.466480,2.072728,7.197733
18.471478,2.073353,7.199605
18.476475,2.074756,7.202413
18.481472,2.076183,7.204284
18.486469,2.077604,7.207092
18.491467,2.078358,7.208964
18.496464,2.079772,7.211772
18.501461,2.080860,7.213645
18.506458,2.082278,7.216453
18.511456,2.082277,7.218326
18.516453,2.083660,7.221135
18.521450,2.086389,7.223009
18.526447,2.087839,7.225818
18.531445,2.091069,7.227692
18.536442,2.092603,7.230502
18.541439,2.092628,7.232376
18.546436,2.094126,7.235186
18.551434,2.095005,7.237061
18.556431,2.096497,7.239872
18.561428,2.099249,7.241745
18.566425,2.100808,7.244557
18.571423,2.102244,7.246432
18.576420,2.103819,7.249244
