time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
9.885365,-1.998538,-2.131323,-1.484470,-1.511054
9.890367,-2.005927,-2.137825,-1.473712,-1.508426
9.895369,-2.013263,-2.146850,-1.463015,-1.495465
9.900371,-2.020546,-2.153744,-1.452277,-1.498689
9.905373,-2.027775,-2.162710,-1.441594,-1.485731
9.910375,-2.034951,-2.168477,-1.431083,-1.475105
9.915377,-2.042075,-2.177302,-1.420607,-1.462422
9.920379,-2.049147,-2.183089,-1.410154,-1.453297
9.925381,-2.056167,-2.191784,-1.399818,-1.440730
9.930383,-2.063135,-2.197546,-1.389641,-1.432590
9.935385,-2.070053,-2.206117,-1.379508,-1.420290
9.940387,-2.076921,-2.210802,-1.369444,-1.400000
9.945389,-2.083738,-2.219177,-1.359370,-1.387766
9.950391,-2.090505,-2.224858,-1.349460,-1.381395
9.955393,-2.097223,-2.233123,-1.339707,-1.369532
9.960395,-2.103892,-2.237964,-1.330062,-1.354135
9.965397,-2.110514,-2.246066,-1.320478,-1.342497
9.970399,-2.117088,-2.251382,-1.310906,-1.334231
9.975401,-2.123613,-2.259364,-1.301405,-1.322644
9.980403,-2.130092,-2.264065,-1.291952,-1.308069
9.985405,-2.136524,-2.271891,-1.282590,-1.296678
9.990407,-2.142909,-2.277471,-1.273244,-1.293892
9.995409,-2.149247,-2.285212,-1.263907,-1.282514
10.000411,-2.155539,-2.290658,-1.254615,-1.278771
10.005413,-2.161784,-2.298308,-1.245342,-1.267514
10.010415,-2.167983,-2.302676,-1.235995,-1.251954
10.015417,-2.174134,-2.310165,-1.226606,-1.240558
10.020419,-2.180239,-2.315642,-1.217379,-1.239053
10.025421,-2.186299,-2.323054,-1.208214,-1.227941
10.030423,-2.192313,-2.328238,-1.199211,-1.223782
10.035425,-2.198282,-2.335559,-1.190372,-1.213002
10.040427,-2.204207,-2.340699,-1.181470,-1.209159
10.045429,-2.210088,-2.347932,-1.172469,-1.198241
10.050431,-2.215923,-2.353986,-1.163519,-1.205287
10.055433,-2.221714,-2.361196,-1.154559,-1.194467
10.060435,-2.227460,-2.365307,-1.145580,-1.179779
10.065437,-2.233161,-2.372364,-1.136712,-1.169004
10.070439,-2.238818,-2.376731,-1.127851,-1.158421
10.075441,-2.244431,-2.383660,-1.119037,-1.147654
10.080443,-2.250000,-2.387967,-1.110355,-1.137429
10.085445,-2.255526,-2.394770,-1.101749,-1.126879
10.090447,-2.261009,-2.400244,-1.093242,-1.131135
10.095449,-2.266450,-2.407011,-1.084811,-1.120884
10.100451,-2.271849,-2.411611,-1.076502,-1.115605
10.105453,-2.277206,-2.418285,-1.068192,-1.105555
10.110456,-2.282522,-2.422399,-1.059921,-1.095376
10.115458,-2.287797,-2.428951,-1.051619,-1.085305
10.120460,-2.293031,-2.432133,-1.043327,-1.065040
10.125462,-2.298223,-2.438503,-1.035164,-1.054867
10.130464,-2.303374,-2.442179,-1.027206,-1.041909
10.135466,-2.308486,-2.448411,-1.019314,-1.031978
10.140468,-2.313559,-2.452464,-1.011416,-1.024534
10.145470,-2.318593,-2.458591,-1.003555,-1.014591
10.150472,-2.323587,-2.463257,-0.995724,-1.015237
10.155474,-2.328542,-2.469328,-0.987931,-1.005464
10.160476,-2.333459,-2.472596,-0.980224,-0.990202
10.165478,-2.338337,-2.478518,-0.972541,-0.980381
10.170480,-2.343176,-2.482692,-0.964855,-0.976845
10.175482,-2.347978,-2.488533,-0.957222,-0.967098
10.180484,-2.352741,-2.492854,-0.949573,-0.965888
10.185486,-2.357466,-2.498630,-0.941986,-0.956251
10.190488,-2.362153,-2.502112,-0.934477,-0.946049
10.195490,-2.366803,-2.507769,-0.926896,-0.936350
10.200492,-2.371414,-2.511883,-0.919322,-0.934120
10.205494,-2.375988,-2.517469,-0.911810,-0.924525
10.210496,-2.380525,-2.522635,-0.904405,-0.934612
10.215498,-2.385026,-2.528224,-0.897058,-0.925611
10.220500,-2.389489,-2.531556,-0.889787,-0.915672
10.225502,-2.393916,-2.537032,-0.882612,-0.906769
10.230504,-2.398308,-2.541247,-0.875472,-0.907243
10.235506,-2.402664,-2.546673,-0.868437,-0.898633
10.240508,-2.406985,-2.549379,-0.861494,-0.883654
10.245510,-2.411272,-2.554663,-0.854618,-0.875027
10.250512,-2.415525,-2.556556,-0.847821,-0.852709
10.255514,-2.419744,-2.561655,-0.841112,-0.843843
10.260516,-2.423929,-2.564986,-0.834492,-0.837613
10.265518,-2.428082,-2.569994,-0.828015,-0.828997
10.270520,-2.432203,-2.575471,-0.821671,-0.845141
10.275522,-2.436293,-2.580527,-0.815481,-0.837430
10.280524,-2.440352,-2.584054,-0.809363,-0.834174
10.285526,-2.444381,-2.589044,-0.803356,-0.826737
10.290528,-2.448381,-2.592410,-0.797421,-0.822475
10.295530,-2.452351,-2.597331,-0.791573,-0.815259
10.300532,-2.456291,-2.600294,-0.785806,-0.807698
10.305534,-2.460203,-2.605126,-0.780134,-0.800628
10.310536,-2.464087,-2.608391,-0.774534,-0.796605
10.315538,-2.467943,-2.613157,-0.769006,-0.789732
10.320540,-2.471772,-2.615305,-0.763546,-0.775776
10.325542,-2.475573,-2.619946,-0.758130,-0.768808
10.330544,-2.479347,-2.623899,-0.752795,-0.772400
10.335546,-2.483096,-2.628521,-0.747582,-0.765867
10.340549,-2.486818,-2.632300,-0.742461,-0.768178
10.345551,-2.490515,-2.636897,-0.737420,-0.762041
10.350553,-2.494188,-2.639378,-0.732426,-0.752864
10.355555,-2.497835,-2.643882,-0.727491,-0.746722
10.360557,-2.501458,-2.648117,-0.722640,-0.753965
10.365559,-2.505057,-2.652629,-0.717846,-0.748271
10.370561,-2.508632,-2.657251,-0.713065,-0.759065
10.375563,-2.512183,-2.661795,-0.708310,-0.753761
10.380565,-2.515710,-2.664282,-0.703579,-0.745616
10.385567,-2.519214,-2.668746,-0.698893,-0.740296
10.390569,-2.522695,-2.671166,-0.694267,-0.732070
10.395571,-2.526152,-2.675548,-0.689682,-0.726760
10.400573,-2.529587,-2.677621,-0.685138,-0.715999
10.405575,-2.532999,-2.681906,-0.680650,-0.710638
10.410577,-2.536389,-2.685223,-0.676204,-0.711250
10.415579,-2.539757,-2.689480,-0.671813,-0.706095
10.420581,-2.543103,-2.691764,-0.667482,-0.698079
10.425583,-2.546427,-2.695942,-0.663180,-0.692953
10.430585,-2.549730,-2.697995,-0.658873,-0.683386
10.435587,-2.553012,-2.702085,-0.654605,-0.678158
10.440589,-2.556272,-2.706036,-0.650358,-0.685306
10.445591,-2.559511,-2.710138,-0.646114,-0.680347
10.450593,-2.562729,-2.712244,-0.641885,-0.671840
10.455595,-2.565926,-2.716265,-0.637663,-0.666792
10.460597,-2.569102,-2.719492,-0.633490,-0.668228
10.465599,-2.572257,-2.723491,-0.629330,-0.663368
10.470601,-2.575391,-2.724571,-0.625166,-0.646858
10.475603,-2.578505,-2.728442,-0.621020,-0.641741
10.480605,-2.581598,-2.732356,-0.616910,-0.649718
10.485607,-2.584670,-2.736244,-0.612814,-0.644895
10.490609,-2.587722,-2.740727,-0.608733,-0.657676
10.495611,-2.590753,-2.744664,-0.604659,-0.653188
10.500613,-2.593764,-2.748732,-0.600637,-0.662420
10.505615,-2.596756,-2.752698,-0.596683,-0.658269
10.510617,-2.599727,-2.753968,-0.592773,-0.644166
10.515619,-2.602679,-2.757824,-0.588883,-0.639889
10.520621,-2.605612,-2.759361,-0.584994,-0.628529
10.525623,-2.608526,-2.763123,-0.581137,-0.624127
10.530625,-2.611420,-2.763538,-0.577333,-0.603923
10.535627,-2.614295,-2.767153,-0.573527,-0.599307
10.540629,-2.617151,-2.767556,-0.569679,-0.579634
10.545631,-2.619988,-2.771024,-0.565835,-0.574683
10.550633,-2.622806,-2.773530,-0.561962,-0.573106
10.555635,-2.625604,-2.776959,-0.558109,-0.568167
10.560637,-2.628383,-2.778309,-0.554281,-0.557285
10.565639,-2.631143,-2.781643,-0.550466,-0.552276
10.570642,-2.633884,-2.783842,-0.546671,-0.548899
10.575644,-2.636606,-2.787126,-0.542903,-0.543963
10.580646,-2.639309,-2.788253,-0.539169,-0.532071
10.585648,-2.641994,-2.791435,-0.535448,-0.527065
10.590650,-2.644660,-2.794060,-0.531736,-0.528028
10.595652,-2.647308,-2.797219,-0.528033,-0.523129
10.600654,-2.649937,-2.800180,-0.524353,-0.527060
10.605656,-2.652547,-2.803333,-0.520692,-0.522332
10.610658,-2.655140,-2.804452,-0.517050,-0.511240
10.615660,-2.657714,-2.807510,-0.513400,-0.506427
10.620662,-2.660270,-2.810741,-0.509738,-0.513143
10.625664,-2.662808,-2.813811,-0.506051,-0.508420
10.630666,-2.665327,-2.813945,-0.502389,-0.489718
10.635668,-2.667828,-2.816874,-0.498785,-0.484870
10.640670,-2.670311,-2.814754,-0.495186,-0.448394
10.645672,-2.672776,-2.817434,-0.491606,-0.443119
10.650674,-2.675224,-2.819749,-0.488030,-0.444107
10.655676,-2.677653,-2.822403,-0.484462,-0.438938
10.660678,-2.680065,-2.824692,-0.480902,-0.439890
10.665680,-2.682459,-2.827321,-0.477355,-0.434810
10.670682,-2.684834,-2.831267,-0.473841,-0.449527
10.675684,-2.687194,-2.833955,-0.470345,-0.444774
10.680686,-2.689535,-2.838222,-0.466854,-0.461950
10.685688,-2.691858,-2.840984,-0.463363,-0.457490
10.690690,-2.694165,-2.844512,-0.459888,-0.468395
10.695692,-2.696454,-2.847313,-0.456419,-0.464152
10.700694,-2.698726,-2.850456,-0.452952,-0.471816
10.705696,-2.700980,-2.853279,-0.449499,-0.467714
10.710698,-2.703217,-2.854548,-0.446112,-0.460154
10.715700,-2.705438,-2.857301,-0.442781,-0.456140
10.720702,-2.707642,-2.859628,-0.439474,-0.457603
10.725704,-2.709829,-2.862366,-0.436158,-0.453662
10.730706,-2.712000,-2.861665,-0.432857,-0.430603
10.735708,-2.714155,-2.864241,-0.429549,-0.426429
10.740710,-2.716293,-2.869132,-0.426247,-0.449581
10.745712,-2.718414,-2.871821,-0.422924,-0.445706
10.750714,-2.720519,-2.874457,-0.419614,-0.450071
10.755716,-2.722607,-2.877150,-0.416361,-0.446343
10.760718,-2.724679,-2.880229,-0.413146,-0.454405
10.765720,-2.726736,-2.882949,-0.409984,-0.450901
10.770722,-2.728776,-2.885035,-0.406820,-0.450880
10.775724,-2.730801,-2.887733,-0.403666,-0.447417
10.780726,-2.732810,-2.890906,-0.400544,-0.456373
10.785728,-2.734803,-2.893637,-0.397419,-0.453075
10.790730,-2.736781,-2.894051,-0.394334,-0.439572
10.795732,-2.738743,-2.896682,-0.391278,-0.436219
10.800735,-2.740690,-2.897769,-0.388233,-0.428685
10.805737,-2.742623,-2.900335,-0.385208,-0.425309
10.810739,-2.744540,-2.902580,-0.382247,-0.427527
10.815741,-2.746442,-2.905139,-0.379320,-0.424311
10.820743,-2.748330,-2.908348,-0.376430,-0.434440
10.825745,-2.750204,-2.910949,-0.373574,-0.431427
10.830747,-2.752063,-2.910309,-0.370740,-0.410334
10.835749,-2.753908,-2.912764,-0.367939,-0.407181
10.840751,-2.755740,-2.914227,-0.365138,-0.403768
10.845753,-2.757557,-2.916643,-0.362353,-0.400622
10.850755,-2.759360,-2.918452,-0.359586,-0.400226
10.855757,-2.761150,-2.920847,-0.356834,-0.397137
10.860759,-2.762926,-2.922795,-0.354097,-0.398001
10.865761,-2.764688,-2.925177,-0.351381,-0.394985
10.870763,-2.766437,-2.922757,-0.348696,-0.360785
10.875765,-2.768173,-2.924915,-0.346030,-0.357509
10.880767,-2.769895,-2.924588,-0.343366,-0.341218
10.885769,-2.771604,-2.926629,-0.340717,-0.337828
10.890771,-2.773299,-2.926092,-0.338078,-0.320434
10.895773,-2.774982,-2.928008,-0.335473,-0.316959
10.900775,-2.776652,-2.928610,-0.332908,-0.309354
10.905777,-2.778309,-2.930459,-0.330377,-0.305913
10.910779,-2.779953,-2.934577,-0.327883,-0.326823
10.915781,-2.781585,-2.936531,-0.325438,-0.323711
10.920783,-2.783205,-2.938541,-0.322992,-0.327369
10.925785,-2.784813,-2.940499,-0.320569,-0.324342
10.930787,-2.786409,-2.940997,-0.318166,-0.315977
10.935789,-2.787992,-2.942887,-0.315763,-0.312928
10.940791,-2.789563,-2.946610,-0.313361,-0.330622
10.945793,-2.791122,-2.948588,-0.310987,-0.327778
10.950795,-2.792670,-2.949990,-0.308654,-0.326649
10.955797,-2.794207,-2.951944,-0.306361,-0.323912
10.960799,-2.795732,-2.951228,-0.304076,-0.306066
10.965801,-2.797245,-2.953058,-0.301810,-0.303224
10.970803,-2.798747,-2.954202,-0.299560,-0.300804
10.975805,-2.800239,-2.956001,-0.297337,-0.298005
10.980807,-2.801719,-2.956288,-0.295134,-0.288961
10.985809,-2.803188,-2.958016,-0.292925,-0.286131
10.990811,-2.804646,-2.958427,-0.290709,-0.278419
10.995813,-2.806093,-2.960092,-0.288493,-0.275528
11.000815,-2.807528,-2.959719,-0.286298,-0.261886
11.005817,-2.808953,-2.961284,-0.284115,-0.258954
11.010819,-2.810367,-2.962467,-0.281921,-0.258175
11.015821,-2.811770,-2.964010,-0.279708,-0.255220
11.020823,-2.813162,-2.967481,-0.277484,-0.272716
11.025826,-2.814543,-2.969111,-0.275290,-0.269921
11.030828,-2.815913,-2.970710,-0.273138,-0.272218
11.035830,-2.817272,-2.972338,-0.271021,-0.269555
11.040832,-2.818621,-2.972129,-0.268936,-0.257661
11.045834,-2.819959,-2.973670,-0.266846,-0.254990
11.050836,-2.821287,-2.972662,-0.264767,-0.237285
11.055838,-2.822605,-2.974080,-0.262727,-0.234609
11.060840,-2.823913,-2.975392,-0.260725,-0.235805
11.065842,-2.825211,-2.976802,-0.258777,-0.233304
11.070844,-2.826499,-2.976449,-0.256857,-0.221678
11.075846,-2.827777,-2.977774,-0.254956,-0.219259
11.080848,-2.829047,-2.978747,-0.253086,-0.218442
11.085850,-2.830307,-2.980053,-0.251242,-0.216155
11.090852,-2.831557,-2.980042,-0.249396,-0.207957
11.095854,-2.832798,-2.981285,-0.247559,-0.205744
11.100856,-2.834031,-2.978295,-0.245712,-0.175434
11.105858,-2.835254,-2.979343,-0.243874,-0.173337
11.110860,-2.836468,-2.979835,-0.242066,-0.170509
11.115862,-2.837672,-2.980854,-0.240279,-0.168603
11.120864,-2.838868,-2.981682,-0.238503,-0.168511
11.125866,-2.840055,-2.982690,-0.236754,-0.166767
11.130868,-2.841234,-2.982582,-0.235010,-0.160113
11.135870,-2.842404,-2.983540,-0.233280,-0.158555
11.140872,-2.843565,-2.987539,-0.231560,-0.181098
11.145874,-2.844718,-2.988622,-0.229834,-0.179497
11.150876,-2.845862,-2.988180,-0.228114,-0.170585
11.155878,-2.846997,-2.989200,-0.226412,-0.169183
11.160880,-2.848124,-2.989723,-0.224714,-0.167277
11.165882,-2.849243,-2.990725,-0.223041,-0.166015
11.170884,-2.850353,-2.993622,-0.221376,-0.179398
11.175886,-2.851455,-2.994695,-0.219725,-0.178061
11.180888,-2.852549,-2.996431,-0.218099,-0.183458
11.185890,-2.853634,-2.997529,-0.216495,-0.182140
11.190892,-2.854712,-2.998469,-0.214904,-0.182535
11.195894,-2.855782,-2.999562,-0.213334,-0.181293
11.200896,-2.856844,-3.001828,-0.211783,-0.189097
11.205898,-2.857898,-3.002960,-0.210229,-0.187728
11.210900,-2.858944,-3.005557,-0.208654,-0.196621
11.215902,-2.859983,-3.006733,-0.207084,-0.194991
11.220904,-2.861014,-3.007622,-0.205503,-0.194458
11.225906,-2.862036,-3.008785,-0.203910,-0.192803
11.230908,-2.863051,-3.012169,-0.202308,-0.204129
11.235910,-2.864058,-3.013390,-0.200718,-0.202029
11.240912,-2.865057,-3.016448,-0.199156,-0.210701
11.245914,-2.866048,-3.017707,-0.197616,-0.208231
11.250916,-2.867032,-3.017644,-0.196101,-0.202857
11.255919,-2.868008,-3.018857,-0.194606,-0.200596
11.260921,-2.868977,-3.019525,-0.193129,-0.198583
11.265923,-2.869938,-3.020712,-0.191648,-0.196364
11.270925,-2.870892,-3.020306,-0.190170,-0.190619
11.275927,-2.871838,-3.021446,-0.188694,-0.188673
11.280929,-2.872777,-3.023603,-0.187216,-0.191972
11.285931,-2.873709,-3.024750,-0.185772,-0.189702
11.290933,-2.874633,-3.025220,-0.184349,-0.187355
11.295935,-2.875551,-3.026340,-0.182926,-0.185187
11.300937,-2.876461,-3.027551,-0.181520,-0.185013
11.305939,-2.877365,-3.028657,-0.180145,-0.182766
11.310941,-2.878261,-3.029482,-0.178783,-0.181504
11.315943,-2.879151,-3.030567,-0.177448,-0.179266
11.320945,-2.880034,-3.033123,-0.176143,-0.181645
11.325947,-2.880911,-3.034207,-0.174856,-0.178900
11.330949,-2.881782,-3.033260,-0.173580,-0.174104
11.335951,-2.882646,-3.034300,-0.172311,-0.171946
11.340953,-2.883504,-3.034467,-0.171031,-0.169718
11.345955,-2.884355,-3.035481,-0.169752,-0.167743
11.350957,-2.885200,-3.037555,-0.168470,-0.168160
11.355959,-2.886038,-3.038559,-0.167191,-0.165669
11.360961,-2.886870,-3.038067,-0.165919,-0.162903
11.365963,-2.887697,-3.039041,-0.164662,-0.160901
11.370965,-2.888516,-3.039322,-0.163431,-0.159330
11.375967,-2.889329,-3.040275,-0.162236,-0.157562
11.380969,-2.890137,-3.041274,-0.161066,-0.156591
11.385971,-2.890939,-3.042209,-0.159913,-0.154721
11.390973,-2.891736,-3.042583,-0.158762,-0.153417
11.395975,-2.892526,-3.043500,-0.157631,-0.151690
11.400977,-2.893310,-3.043877,-0.156517,-0.150554
11.405979,-2.894090,-3.044778,-0.155408,-0.148983
11.410981,-2.894864,-3.045732,-0.154315,-0.147891
11.415983,-2.895632,-3.046616,-0.153225,-0.146160
11.420985,-2.896395,-3.046925,-0.152134,-0.145104
11.425987,-2.897152,-3.047793,-0.151052,-0.143549
11.430989,-2.897904,-3.048162,-0.149978,-0.142628
11.435991,-2.898651,-3.049015,-0.148905,-0.141219
11.440993,-2.899392,-3.049734,-0.147855,-0.140204
11.445995,-2.900128,-3.050572,-0.146828,-0.138755
11.450997,-2.900859,-3.050732,-0.145812,-0.138038
11.455999,-2.901585,-3.051558,-0.144823,-0.136913
11.461001,-2.902307,-3.051625,-0.143851,-0.136433
11.466003,-2.903023,-3.052441,-0.142887,-0.135697
11.471005,-2.903735,-3.053237,-0.141924,-0.135117
11.476007,-2.904441,-3.054046,-0.140961,-0.134184
11.481009,-2.905143,-3.054440,-0.139997,-0.133574
11.486012,-2.905840,-3.055240,-0.139023,-0.132747
11.491014,-2.906533,-3.055635,-0.138032,-0.132147
11.496016,-2.907220,-3.056426,-0.137031,-0.131404
11.501018,-2.907902,-3.057124,-0.136032,-0.131031
11.506020,-2.908579,-3.057908,-0.135027,-0.130114
11.511022,-2.909251,-3.058419,-0.134029,-0.129494
11.516024,-2.909918,-3.059195,-0.133037,-0.128593
11.521026,-2.910581,-3.059615,-0.132053,-0.127806
11.526028,-2.911238,-3.060380,-0.131083,-0.127018
11.531030,-2.911891,-3.061312,-0.130129,-0.127756
11.536032,-2.912538,-3.062076,-0.129186,-0.126555
11.541034,-2.913181,-3.062787,-0.128246,-0.126587
11.546036,-2.913820,-3.063543,-0.127306,-0.125173
11.551038,-2.914454,-3.063857,-0.126371,-0.123287
11.556040,-2.915082,-3.064595,-0.125442,-0.122098
11.561042,-2.915707,-3.065138,-0.124515,-0.121657
11.566044,-2.916327,-3.065865,-0.123583,-0.120406
11.571046,-2.916942,-3.065917,-0.122658,-0.116438
11.576048,-2.917552,-3.066615,-0.121759,-0.115689
11.581050,-2.918158,-3.067137,-0.120876,-0.115704
11.586052,-2.918760,-3.067829,-0.120004,-0.114925
11.591054,-2.919358,-3.068451,-0.119146,-0.115941
11.596056,-2.919951,-3.069145,-0.118291,-0.115013
11.601058,-2.920540,-3.069585,-0.117437,-0.114206
11.606060,-2.921124,-3.070269,-0.116571,-0.113289
11.611062,-2.921704,-3.070784,-0.115703,-0.113369
11.616064,-2.922280,-3.071463,-0.114832,-0.112387
11.621066,-2.922852,-3.072146,-0.113952,-0.114448
11.626068,-2.923419,-3.072830,-0.113078,-0.113241
11.631070,-2.923982,-3.073401,-0.112213,-0.113893
11.636072,-2.924540,-3.074081,-0.111364,-0.112627
11.641074,-2.925095,-3.074461,-0.110539,-0.110908
11.646076,-2.925645,-3.075124,-0.109719,-0.109743
11.651078,-2.926191,-3.075429,-0.108903,-0.107227
11.656080,-2.926733,-3.076070,-0.108107,-0.106189
11.661082,-2.927271,-3.076504,-0.107320,-0.105631
11.666084,-2.927805,-3.077135,-0.106542,-0.104619
11.671086,-2.928336,-3.077471,-0.105758,-0.102844
11.676088,-2.928862,-3.078087,-0.104969,-0.101873
11.681090,-2.929385,-3.078545,-0.104186,-0.101922
11.686092,-2.929904,-3.079154,-0.103403,-0.100925
11.691094,-2.930418,-3.079427,-0.102638,-0.098525
11.696096,-2.930929,-3.080017,-0.101889,-0.097645
11.701098,-2.931436,-3.080270,-0.101147,-0.095228
11.706100,-2.931940,-3.080840,-0.100417,-0.094440
11.711102,-2.932440,-3.081207,-0.099699,-0.093789
11.716105,-2.932936,-3.081768,-0.098992,-0.093040
11.721107,-2.933429,-3.082355,-0.098291,-0.095390
11.726109,-2.933918,-3.082926,-0.097592,-0.094553
11.731111,-2.934404,-3.082944,-0.096898,-0.089313
11.736113,-2.934887,-3.083478,-0.096204,-0.088639
11.741115,-2.935366,-3.083839,-0.095503,-0.088263
11.746117,-2.935841,-3.084367,-0.094801,-0.087575
11.751119,-2.936313,-3.085117,-0.094105,-0.092204
11.756121,-2.936781,-3.085668,-0.093408,-0.091369
11.761123,-2.937246,-3.086093,-0.092718,-0.091571
11.766125,-2.937708,-3.086641,-0.092040,-0.090734
11.771127,-2.938166,-3.087029,-0.091373,-0.090507
11.776129,-2.938621,-3.087570,-0.090715,-0.089691
11.781131,-2.939072,-3.087461,-0.090061,-0.083449
11.786133,-2.939521,-3.087960,-0.089411,-0.082793
11.791135,-2.939966,-3.088413,-0.088762,-0.083832
11.796137,-2.940408,-3.088915,-0.088110,-0.083141
11.801139,-2.940846,-3.089348,-0.087450,-0.083870
11.806141,-2.941282,-3.089850,-0.086788,-0.083136
11.811143,-2.941713,-3.090858,-0.086118,-0.090497
11.816145,-2.942142,-3.091399,-0.085450,-0.089569
11.821147,-2.942567,-3.091037,-0.084789,-0.080704
11.826149,-2.942989,-3.091519,-0.084126,-0.079970
11.831151,-2.943408,-3.092325,-0.083477,-0.084971
11.836153,-2.943824,-3.092833,-0.082843,-0.084153
11.841155,-2.944236,-3.093297,-0.082217,-0.085041
11.846157,-2.944645,-3.093805,-0.081599,-0.084215
11.851159,-2.945051,-3.094733,-0.080993,-0.090180
11.856161,-2.945454,-3.095272,-0.080398,-0.089260
11.861163,-2.945855,-3.095323,-0.079812,-0.085332
11.866165,-2.946252,-3.095833,-0.079233,-0.084495
11.871167,-2.946646,-3.096633,-0.078658,-0.088905
11.876169,-2.947038,-3.097165,-0.078087,-0.087983
11.881171,-2.947427,-3.097468,-0.077521,-0.086872
11.886173,-2.947813,-3.097988,-0.076961,-0.085980
11.891175,-2.948195,-3.098140,-0.076412,-0.083398
11.896177,-2.948576,-3.098639,-0.075869,-0.082567
11.901179,-2.948954,-3.099118,-0.075334,-0.083557
11.906181,-2.949329,-3.099618,-0.074807,-0.082719
11.911183,-2.949701,-3.100071,-0.074278,-0.083403
11.916185,-2.950071,-3.100569,-0.073742,-0.082538
11.921187,-2.950438,-3.100854,-0.073204,-0.081514
11.926189,-2.950803,-3.101341,-0.072662,-0.080660
11.931191,-2.951164,-3.102145,-0.072109,-0.084852
11.936193,-2.951523,-3.102652,-0.071552,-0.083901
11.941195,-2.951879,-3.102659,-0.070992,-0.080049
11.946198,-2.952232,-3.103137,-0.070431,-0.079145
11.951200,-2.952583,-3.103585,-0.069880,-0.079831
11.956202,-2.952931,-3.104062,-0.069333,-0.078930
11.961204,-2.953276,-3.103970,-0.068793,-0.074450
11.966206,-2.953618,-3.104415,-0.068261,-0.073628
11.971208,-2.953958,-3.103489,-0.067743,-0.061615
11.976210,-2.954295,-3.103858,-0.067230,-0.061001
11.981212,-2.954630,-3.102803,-0.066718,-0.048550
11.986214,-2.954962,-3.103094,-0.066211,-0.048129
11.991216,-2.955291,-3.103192,-0.065704,-0.046991
11.996218,-2.955618,-3.103473,-0.065191,-0.046575
12.001220,-2.955943,-3.103698,-0.064681,-0.046636
12.006222,-2.956264,-3.103976,-0.064182,-0.046225
12.011224,-2.956584,-3.105122,-0.063677,-0.054472
12.016226,-2.956901,-3.105448,-0.063136,-0.053917
12.021228,-2.957215,-3.106181,-0.062491,-0.058018
12.026230,-2.957525,-3.106528,-0.061657,-0.057149
12.031232,-2.957830,-3.106733,-0.060502,-0.056170
12.036234,-2.958128,-3.107067,-0.058909,-0.054528
12.041236,-2.958416,-3.108550,-0.056790,-0.063861
12.046238,-2.958692,-3.108927,-0.054029,-0.060767
12.051240,-2.958952,-3.108598,-0.050556,-0.053302
12.056242,-2.959192,-3.108909,-0.046354,-0.048594
12.061244,-2.959410,-3.107933,-0.041419,-0.034971
12.066246,-2.959600,-3.108131,-0.035723,-0.028656
12.071248,-2.959759,-3.107733,-0.029164,-0.019456
12.076250,-2.959883,-3.107834,-0.021773,-0.011196
12.081252,-2.959968,-3.109460,-0.013594,-0.018639
12.086254,-2.960009,-3.109552,-0.004450,-0.008152
12.091256,-2.960001,-3.108834,0.005661,0.006047
12.096258,-2.959940,-3.108773,0.016632,0.018624
12.101260,-2.959822,-3.109429,0.028521,0.021324
12.106262,-2.959641,-3.109272,0.041412,0.036275
12.111264,-2.959393,-3.110194,0.055315,0.037598
12.116266,-2.959072,-3.109934,0.070187,0.055046
12.121268,-2.958674,-3.109218,0.086028,0.071737
12.126270,-2.958193,-3.108748,0.102889,0.091510
12.131272,-2.957626,-3.107337,0.120707,0.114697
12.136274,-2.956965,-3.106605,0.139675,0.136907
12.141276,-2.956208,-3.106382,0.159532,0.149376
12.146278,-2.955349,-3.105438,0.180086,0.173660
12.151280,-2.954385,-3.104975,0.201506,0.188178
12.156282,-2.953310,-3.103794,0.223959,0.214620
12.161284,-2.952120,-3.103731,0.247634,0.225868
12.166286,-2.950809,-3.102318,0.272140,0.254949
12.171288,-2.949372,-3.100976,0.297491,0.277754
12.176291,-2.947806,-3.099247,0.323737,0.308882
12.181293,-2.946106,-3.097991,0.350981,0.330408
12.186295,-2.944267,-3.095942,0.379149,0.363926
12.191297,-2.942285,-3.093365,0.408256,0.396903
12.196299,-2.940154,-3.090913,0.438083,0.432340
12.201301,-2.937872,-3.089332,0.468792,0.455141
12.206303,-2.935434,-3.086527,0.500204,0.492474
12.211305,-2.932837,-3.084584,0.532347,0.517493
12.216307,-2.930078,-3.081402,0.565018,0.556466
12.221309,-2.927152,-3.078478,0.598509,0.588954
12.226311,-2.924057,-3.074863,0.632697,0.629740
12.231313,-2.920790,-3.072083,0.667225,0.659277
12.236315,-2.917349,-3.068045,0.702075,0.700779
12.241317,-2.913732,-3.064698,0.737770,0.733437
12.246319,-2.909935,-3.060211,0.774196,0.776813
12.251321,-2.905953,-3.057385,0.811088,0.803644
12.256323,-2.901787,-3.052475,0.848043,0.847831
12.261325,-2.897435,-3.049015,0.885123,0.877621
12.266327,-2.892897,-3.043660,0.922681,0.922461
12.271329,-2.888171,-3.039351,0.960231,0.957159
12.276331,-2.883257,-3.033518,0.997914,1.002174
12.281333,-2.878155,-3.029502,1.035426,1.031943
12.286335,-2.872866,-3.023221,1.072792,1.076648
12.291337,-2.867389,-3.019630,1.110301,1.100845
12.296339,-2.861725,-3.012935,1.148026,1.145999
12.301341,-2.855871,-3.008815,1.185877,1.172570
